N,kappa,r_fixed,D_mean,D_std,D_sem,trials,omega,T,dt,late_fraction
80,1.7575757575757576,2.0,0.45161224248487825,0.06526772448237514,0.00923025011482054,50,0.5,1000.0,0.01,0.3
80,1.8181818181818183,2.0,0.4631000404874198,0.06376497747344899,0.009017729594736646,50,0.5,1000.0,0.01,0.3
80,1.878787878787879,2.0,0.472001226607095,0.061919570715659455,0.008756749668240553,50,0.5,1000.0,0.01,0.3
80,1.9393939393939394,2.0,0.48160352927930355,0.062489246334403774,0.008837313966858704,50,0.5,1000.0,0.01,0.3
80,2.0,2.0,0.4913557662671526,0.06312682384707884,0.00892748104340762,50,0.5,1000.0,0.01,0.3
80,2.0606060606060606,2.0,0.5008155651091101,0.06327104880905023,0.008947877533132888,50,0.5,1000.0,0.01,0.3
80,2.121212121212121,2.0,0.5112578529751293,0.06316073388813556,0.008932276647403925,50,0.5,1000.0,0.01,0.3
80,2.1818181818181817,2.0,0.5215562554117469,0.06243889737109114,0.008830193548181887,50,0.5,1000.0,0.01,0.3
80,2.2424242424242427,2.0,0.5307643550587726,0.06350131082281425,0.008980441499409332,50,0.5,1000.0,0.01,0.3
80,2.303030303030303,2.0,0.5390968988734312,0.06395165509846523,0.009044129797645602,50,0.5,1000.0,0.01,0.3
80,2.3636363636363638,2.0,0.5474123273017198,0.06441194276543254,0.009109224303767425,50,0.5,1000.0,0.01,0.3
80,2.4242424242424243,2.0,0.5551288514779774,0.06471241408250251,0.009151717364937872,50,0.5,1000.0,0.01,0.3
80,2.484848484848485,2.0,0.5646266611873841,0.06607660100751424,0.009344642530034235,50,0.5,1000.0,0.01,0.3
80,2.5454545454545454,2.0,0.5740282434084234,0.06583245907619405,0.009310115646992537,50,0.5,1000.0,0.01,0.3
80,2.606060606060606,2.0,0.5812701452111056,0.06584651591164803,0.009312103583726845,50,0.5,1000.0,0.01,0.3
80,2.666666666666667,2.0,0.5904469011829204,0.0664410922006912,0.009396189368909878,50,0.5,1000.0,0.01,0.3
80,2.7272727272727275,2.0,0.5999108091233345,0.06603881983782749,0.009339299465776902,50,0.5,1000.0,0.01,0.3
80,2.787878787878788,2.0,0.6097502626224156,0.06752704424844955,0.009549766180312546,50,0.5,1000.0,0.01,0.3
80,2.8484848484848486,2.0,0.6177668969220439,0.06763271765454168,0.00956471065672031,50,0.5,1000.0,0.01,0.3
80,2.909090909090909,2.0,0.6265034313647369,0.06577549147362025,0.009302059211374962,50,0.5,1000.0,0.01,0.3
80,2.9696969696969697,2.0,0.6350395869886281,0.06652501718513734,0.009408058154032445,50,0.5,1000.0,0.01,0.3
80,3.0303030303030303,2.0,0.6423072740714535,0.06605877189797647,0.0093421211131829,50,0.5,1000.0,0.01,0.3
80,3.090909090909091,2.0,0.6512949735792133,0.06477439306726439,0.009160482517021108,50,0.5,1000.0,0.01,0.3
80,3.1515151515151514,2.0,0.659894236250055,0.06323499102164513,0.008942778191935145,50,0.5,1000.0,0.01,0.3
80,3.2121212121212124,2.0,0.6665751949525387,0.06426077623204167,0.009087846127597596,50,0.5,1000.0,0.01,0.3
80,3.272727272727273,2.0,0.6723230699630064,0.0647392164234951,0.00915550778835138,50,0.5,1000.0,0.01,0.3
80,3.3333333333333335,2.0,0.6805975632498777,0.06415525774071083,0.009072923559445474,50,0.5,1000.0,0.01,0.3
80,3.393939393939394,2.0,0.6867308029998734,0.0641003531147598,0.009065158872779778,50,0.5,1000.0,0.01,0.3
80,3.4545454545454546,2.0,0.6933041508814789,0.06497245447228814,0.009188492629537833,50,0.5,1000.0,0.01,0.3
80,3.515151515151515,2.0,0.7017311788226,0.06492997116677218,0.009182484582854323,50,0.5,1000.0,0.01,0.3
80,3.5757575757575757,2.0,0.7085676145322282,0.06314530570567917,0.008930094772916666,50,0.5,1000.0,0.01,0.3
80,3.6363636363636367,2.0,0.7155138114039589,0.061158030428725696,0.008649051608033032,50,0.5,1000.0,0.01,0.3
80,3.6969696969696972,2.0,0.7221927196002151,0.06022196294306623,0.008516671674681422,50,0.5,1000.0,0.01,0.3
80,3.757575757575758,2.0,0.7272781529243965,0.06106002807926335,0.008635191982857622,50,0.5,1000.0,0.01,0.3
80,3.8181818181818183,2.0,0.7347901708765826,0.061152534609396014,0.008648274381809791,50,0.5,1000.0,0.01,0.3
80,3.878787878787879,2.0,0.7401965674125381,0.060256984407777305,0.008521624457718278,50,0.5,1000.0,0.01,0.3
80,3.9393939393939394,2.0,0.7454906930600158,0.06082754117109629,0.008602313368997219,50,0.5,1000.0,0.01,0.3
80,4.0,2.0,0.7498464988806856,0.060989918281947525,0.008625276960235696,50,0.5,1000.0,0.01,0.3
80,4.0606060606060606,2.0,0.7552309683938091,0.0587772210920229,0.008312354322694072,50,0.5,1000.0,0.01,0.3
80,4.121212121212121,2.0,0.7609771043113815,0.05814592796818306,0.008223075992937354,50,0.5,1000.0,0.01,0.3
80,4.181818181818182,2.0,0.7659880931369968,0.057438401708523455,0.008123016669722783,50,0.5,1000.0,0.01,0.3
80,4.242424242424242,2.0,0.7701823826631714,0.057259180230813514,0.008097670925278187,50,0.5,1000.0,0.01,0.3
80,4.303030303030303,2.0,0.7761226000520722,0.055757058200674406,0.007885238790541975,50,0.5,1000.0,0.01,0.3
80,4.363636363636363,2.0,0.7812385560890023,0.05451252643310404,0.0077092354200917566,50,0.5,1000.0,0.01,0.3
80,4.424242424242425,2.0,0.7844708434561204,0.054772784493384574,0.007746041467948322,50,0.5,1000.0,0.01,0.3
80,4.484848484848485,2.0,0.7883701396419243,0.05381908115652502,0.007611167448601595,50,0.5,1000.0,0.01,0.3
80,4.545454545454546,2.0,0.7927184011655275,0.05396334749171244,0.007631569789383188,50,0.5,1000.0,0.01,0.3
80,4.606060606060606,2.0,0.7966892479465071,0.054139332755648834,0.007656457864086853,50,0.5,1000.0,0.01,0.3
80,4.666666666666667,2.0,0.8000593756673272,0.05279614652028542,0.007466502645002473,50,0.5,1000.0,0.01,0.3
80,4.7272727272727275,2.0,0.804626169391519,0.05194887383100653,0.0073466801921818195,50,0.5,1000.0,0.01,0.3
80,4.787878787878788,2.0,0.8082837942344564,0.05125697043268774,0.007248830275206373,50,0.5,1000.0,0.01,0.3
80,4.848484848484849,2.0,0.8114366515602381,0.05105187579079853,0.0072198255127933954,50,0.5,1000.0,0.01,0.3
80,4.909090909090909,2.0,0.814100597820647,0.0508682161927427,0.007193852123350341,50,0.5,1000.0,0.01,0.3
80,4.96969696969697,2.0,0.8173859406636745,0.050167909228301534,0.007094813762656638,50,0.5,1000.0,0.01,0.3
80,5.03030303030303,2.0,0.8205998555843247,0.04991697930142353,0.007059326912077022,50,0.5,1000.0,0.01,0.3
80,5.090909090909091,2.0,0.8229023330783316,0.05050538070086073,0.007142539435997362,50,0.5,1000.0,0.01,0.3
80,5.151515151515151,2.0,0.8268997890586721,0.04990160752958768,0.007057153015256225,50,0.5,1000.0,0.01,0.3
80,5.212121212121212,2.0,0.8303193429714852,0.04922204213572443,0.006961047955604143,50,0.5,1000.0,0.01,0.3
80,5.2727272727272725,2.0,0.8332014575505938,0.04912343988595525,0.006947103491713736,50,0.5,1000.0,0.01,0.3
80,5.333333333333334,2.0,0.8359507459107043,0.048390144827078374,0.00684339990996525,50,0.5,1000.0,0.01,0.3
80,5.3939393939393945,2.0,0.8390407119609073,0.04779311235533095,0.006758966768093016,50,0.5,1000.0,0.01,0.3
80,5.454545454545455,2.0,0.8418871553442462,0.047273753061057286,0.006685518272322383,50,0.5,1000.0,0.01,0.3
80,5.515151515151516,2.0,0.8447649993802961,0.04764090337578998,0.006737441167774836,50,0.5,1000.0,0.01,0.3
80,5.575757575757576,2.0,0.8467119355186076,0.04753915903323578,0.006723052344861347,50,0.5,1000.0,0.01,0.3
80,5.636363636363637,2.0,0.8486361391426968,0.048044848460664945,0.006794567629523248,50,0.5,1000.0,0.01,0.3
80,5.696969696969697,2.0,0.8507338652880507,0.04836725637247929,0.0068401629936736714,50,0.5,1000.0,0.01,0.3
80,5.757575757575758,2.0,0.8536632611253882,0.04673091857931683,0.00660874988370227,50,0.5,1000.0,0.01,0.3
80,5.818181818181818,2.0,0.8562137543927747,0.0455834964481486,0.006446479889735756,50,0.5,1000.0,0.01,0.3
80,5.878787878787879,2.0,0.8581182112472646,0.04538783144799563,0.006418808680045949,50,0.5,1000.0,0.01,0.3
80,5.9393939393939394,2.0,0.860098773908658,0.045913005344477814,0.006493079484746892,50,0.5,1000.0,0.01,0.3
80,6.0,2.0,0.8618968125261415,0.045923806044283644,0.006494606934361744,50,0.5,1000.0,0.01,0.3
120,0.0,2.0,0.2922631483699318,0.031067797643095738,0.004393650077992887,50,0.5,1000.0,0.01,0.3
120,0.06060606060606061,2.0,0.29222651215501466,0.030999005423401213,0.004383921388985112,50,0.5,1000.0,0.01,0.3
120,0.12121212121212122,2.0,0.29221742367109405,0.030915329106748785,0.004372087770799183,50,0.5,1000.0,0.01,0.3
120,0.18181818181818182,2.0,0.2922230121428744,0.030744502184583883,0.004347929195784778,50,0.5,1000.0,0.01,0.3
120,0.24242424242424243,2.0,0.2922961321894654,0.030802148772867553,0.004356081654482308,50,0.5,1000.0,0.01,0.3
120,0.30303030303030304,2.0,0.29248826640733605,0.03075530083155758,0.0043494563550853255,50,0.5,1000.0,0.01,0.3
120,0.36363636363636365,2.0,0.2928031276677369,0.030839119778179325,0.004361310144194956,50,0.5,1000.0,0.01,0.3
120,0.42424242424242425,2.0,0.2931630137320609,0.030983943439000076,0.004381791302723478,50,0.5,1000.0,0.01,0.3
120,0.48484848484848486,2.0,0.2937955328228531,0.030951406911355072,0.004377189942856669,50,0.5,1000.0,0.01,0.3
120,0.5454545454545454,2.0,0.29458978384298296,0.03144836166653606,0.004447469958322944,50,0.5,1000.0,0.01,0.3
120,0.6060606060606061,2.0,0.29596518171236535,0.03208793179580061,0.004537918833412409,50,0.5,1000.0,0.01,0.3
120,0.6666666666666667,2.0,0.2976157628015703,0.03248261783799344,0.004593735868787254,50,0.5,1000.0,0.01,0.3
120,0.7272727272727273,2.0,0.2994661919934975,0.03311010686222483,0.004682476217618084,50,0.5,1000.0,0.01,0.3
120,0.7878787878787878,2.0,0.3020381174402329,0.03382219354637598,0.004783180482249268,50,0.5,1000.0,0.01,0.3
120,0.8484848484848485,2.0,0.3050098984604343,0.03452457926661739,0.004882512823407527,50,0.5,1000.0,0.01,0.3
120,0.9090909090909092,2.0,0.30877264690757555,0.03504281016398545,0.004955801739757397,50,0.5,1000.0,0.01,0.3
120,0.9696969696969697,2.0,0.31282076368312517,0.03582042780205215,0.005065773480766842,50,0.5,1000.0,0.01,0.3
120,1.0303030303030303,2.0,0.3181974161925078,0.037079954258465324,0.005243897420449566,50,0.5,1000.0,0.01,0.3
120,1.0909090909090908,2.0,0.32554336526758776,0.03892726203947819,0.00550514619222814,50,0.5,1000.0,0.01,0.3
120,1.1515151515151516,2.0,0.3334889724814067,0.04093553950606813,0.0057891595152541175,50,0.5,1000.0,0.01,0.3
120,1.2121212121212122,2.0,0.3412927922886633,0.04385196539738915,0.006201604420170341,50,0.5,1000.0,0.01,0.3
120,1.2727272727272727,2.0,0.34965609192168917,0.04473850246658773,0.006326979694851053,50,0.5,1000.0,0.01,0.3
120,1.3333333333333335,2.0,0.35968665220850604,0.04677298269955965,0.00661469864863594,50,0.5,1000.0,0.01,0.3
120,1.393939393939394,2.0,0.36933425320512087,0.048175586691321805,0.006813056807414807,50,0.5,1000.0,0.01,0.3
120,1.4545454545454546,2.0,0.3787594304603885,0.049086575914018424,0.006941890138806136,50,0.5,1000.0,0.01,0.3
120,1.5151515151515151,2.0,0.3873417349452914,0.04950277944195619,0.007000750206197848,50,0.5,1000.0,0.01,0.3
120,1.5757575757575757,2.0,0.39588512452148533,0.05040734671466287,0.00712867533671191,50,0.5,1000.0,0.01,0.3
120,1.6363636363636365,2.0,0.40822006908097114,0.05050635919170538,0.007142677815499677,50,0.5,1000.0,0.01,0.3
120,1.696969696969697,2.0,0.4194619405486175,0.052796286978487046,0.007466522508791842,50,0.5,1000.0,0.01,0.3
120,1.7575757575757576,2.0,0.4297781569024032,0.054188502514119274,0.007663411518015604,50,0.5,1000.0,0.01,0.3
120,1.8181818181818183,2.0,0.4402320372324884,0.054395310076532824,0.0076926585239722595,50,0.5,1000.0,0.01,0.3
120,1.878787878787879,2.0,0.44916256340448757,0.054216370264787,0.007667352613110316,50,0.5,1000.0,0.01,0.3
120,1.9393939393939394,2.0,0.45940951766442284,0.05514716769674991,0.007798987248320716,50,0.5,1000.0,0.01,0.3
120,2.0,2.0,0.4676038216014908,0.056017491252553446,0.00792206958594773,50,0.5,1000.0,0.01,0.3
120,2.0606060606060606,2.0,0.47806521956980924,0.05651623800701961,0.007992603028383291,50,0.5,1000.0,0.01,0.3
120,2.121212121212121,2.0,0.48949779537608024,0.05678080193658386,0.00803001801811374,50,0.5,1000.0,0.01,0.3
120,2.1818181818181817,2.0,0.5002611714383227,0.057185141572694054,0.008087200277832943,50,0.5,1000.0,0.01,0.3
120,2.2424242424242427,2.0,0.5107641061027673,0.05788831018746606,0.00818664333699751,50,0.5,1000.0,0.01,0.3
120,2.303030303030303,2.0,0.5223468817316143,0.05878431586664056,0.0083133576753427,50,0.5,1000.0,0.01,0.3
120,2.3636363636363638,2.0,0.5329001725201593,0.05956683881761385,0.008424023132356163,50,0.5,1000.0,0.01,0.3
120,2.4242424242424243,2.0,0.5442577773385611,0.060156013644802574,0.008507345035478077,50,0.5,1000.0,0.01,0.3
120,2.484848484848485,2.0,0.5545927818843903,0.058714567007095854,0.008303493697029882,50,0.5,1000.0,0.01,0.3
120,2.5454545454545454,2.0,0.5638950118968191,0.05897544164535792,0.008340386942180821,50,0.5,1000.0,0.01,0.3
120,2.606060606060606,2.0,0.5745735053989003,0.057929835214651566,0.008192515862659875,50,0.5,1000.0,0.01,0.3
120,2.666666666666667,2.0,0.5840260324288397,0.058281669059132624,0.008242272682116573,50,0.5,1000.0,0.01,0.3
120,2.7272727272727275,2.0,0.5939990384607436,0.05768817389627973,0.008158339791265635,50,0.5,1000.0,0.01,0.3
120,2.787878787878788,2.0,0.6041568741532205,0.05812328625933118,0.008219873971763991,50,0.5,1000.0,0.01,0.3
120,2.8484848484848486,2.0,0.6131686760225609,0.0571258723158695,0.008078818339149637,50,0.5,1000.0,0.01,0.3
120,2.909090909090909,2.0,0.6214788969344576,0.058335761848302276,0.008249922557723605,50,0.5,1000.0,0.01,0.3
120,2.9696969696969697,2.0,0.6293808180571624,0.05930541766960179,0.008387052599055185,50,0.5,1000.0,0.01,0.3
120,3.0303030303030303,2.0,0.6373999803205623,0.05917686990521429,0.00836887319987423,50,0.5,1000.0,0.01,0.3
120,3.090909090909091,2.0,0.6459054588076295,0.060021513733926,0.008488323875668113,50,0.5,1000.0,0.01,0.3
120,3.1515151515151514,2.0,0.654069191713976,0.05811962308793076,0.008219355921096414,50,0.5,1000.0,0.01,0.3
120,3.2121212121212124,2.0,0.6618070776402757,0.05695495128525491,0.008054646455190642,50,0.5,1000.0,0.01,0.3
120,3.272727272727273,2.0,0.6704885552219486,0.05549565565932277,0.007848270888620145,50,0.5,1000.0,0.01,0.3
120,3.3333333333333335,2.0,0.6768927602939359,0.05596729754440446,0.00791497112366672,50,0.5,1000.0,0.01,0.3
120,3.393939393939394,2.0,0.6839143595650607,0.054954458554752936,0.0077717340601001755,50,0.5,1000.0,0.01,0.3
120,3.4545454545454546,2.0,0.6917714308143086,0.053923573585105786,0.007625944909568018,50,0.5,1000.0,0.01,0.3
120,3.515151515151515,2.0,0.6983907420774581,0.053059423904607286,0.007503735689759882,50,0.5,1000.0,0.01,0.3
120,3.5757575757575757,2.0,0.7067184087682705,0.053080542251335995,0.007506722274995746,50,0.5,1000.0,0.01,0.3
120,3.6363636363636367,2.0,0.7125724359037876,0.05216352692949348,0.007377036724490384,50,0.5,1000.0,0.01,0.3
120,3.6969696969696972,2.0,0.7185917448591289,0.05244197933826069,0.0074164158417857895,50,0.5,1000.0,0.01,0.3
120,3.757575757575758,2.0,0.7257972621603053,0.05271499114034605,0.0074550255411054926,50,0.5,1000.0,0.01,0.3
120,3.8181818181818183,2.0,0.7321706713234682,0.05208471108892999,0.007365890481424912,50,0.5,1000.0,0.01,0.3
120,3.878787878787879,2.0,0.7383802307935012,0.051820675942336795,0.007328550272899386,50,0.5,1000.0,0.01,0.3
120,3.9393939393939394,2.0,0.7428441596878639,0.05118853465054925,0.007239151994081186,50,0.5,1000.0,0.01,0.3
120,4.0,2.0,0.7474729024561106,0.05112807716714235,0.007230602014783088,50,0.5,1000.0,0.01,0.3
120,4.0606060606060606,2.0,0.7529877316236757,0.05049368189371134,0.007140884974823936,50,0.5,1000.0,0.01,0.3
120,4.121212121212121,2.0,0.7588217423918162,0.04889221624835088,0.006914403531289601,50,0.5,1000.0,0.01,0.3
120,4.181818181818182,2.0,0.7650896833247874,0.048859953909455814,0.006909840947567674,50,0.5,1000.0,0.01,0.3
120,4.242424242424242,2.0,0.7694823509703843,0.047560973987904404,0.0067261374453368395,50,0.5,1000.0,0.01,0.3
120,4.303030303030303,2.0,0.7737699856745202,0.046808947586097265,0.00661978485166701,50,0.5,1000.0,0.01,0.3
120,4.363636363636363,2.0,0.7783932975056886,0.04767405860529782,0.006742130025298193,50,0.5,1000.0,0.01,0.3
120,4.424242424242425,2.0,0.7829264945102239,0.04774758014183516,0.006752527540707955,50,0.5,1000.0,0.01,0.3
120,4.484848484848485,2.0,0.7874842728066078,0.04585435715297061,0.006484785377963077,50,0.5,1000.0,0.01,0.3
120,4.545454545454546,2.0,0.7925759943842305,0.04574138021654381,0.006468808026390063,50,0.5,1000.0,0.01,0.3
120,4.606060606060606,2.0,0.7961432224673632,0.04590798590499315,0.00649236962880742,50,0.5,1000.0,0.01,0.3
120,4.666666666666667,2.0,0.8006515217672533,0.04577496958658153,0.006473558280655955,50,0.5,1000.0,0.01,0.3
120,4.7272727272727275,2.0,0.8043016863388659,0.04532648686548616,0.006410133245989648,50,0.5,1000.0,0.01,0.3
120,4.787878787878788,2.0,0.8093292070732558,0.04418739446665262,0.006249041254066999,50,0.5,1000.0,0.01,0.3
120,4.848484848484849,2.0,0.8126818305175202,0.043018234139980925,0.006083697015010232,50,0.5,1000.0,0.01,0.3
120,4.909090909090909,2.0,0.8157136990756021,0.045001491449131174,0.0063641719534378175,50,0.5,1000.0,0.01,0.3
120,4.96969696969697,2.0,0.8197557383972699,0.04401634580090244,0.006224851319774026,50,0.5,1000.0,0.01,0.3
120,5.03030303030303,2.0,0.8230414285727402,0.044110873516614045,0.006238219557531976,50,0.5,1000.0,0.01,0.3
120,5.090909090909091,2.0,0.8271363098124772,0.04324041779025461,0.006115118528165692,50,0.5,1000.0,0.01,0.3
120,5.151515151515151,2.0,0.82950615655426,0.042887970561688214,0.006065274963099752,50,0.5,1000.0,0.01,0.3
120,5.212121212121212,2.0,0.8328149491060718,0.04233704538788305,0.0059873623778349495,50,0.5,1000.0,0.01,0.3
120,5.2727272727272725,2.0,0.8359647117444128,0.04209640265704603,0.005953330356471328,50,0.5,1000.0,0.01,0.3
120,5.333333333333334,2.0,0.8393598277626583,0.041822330369541375,0.0059145706818653585,50,0.5,1000.0,0.01,0.3
120,5.3939393939393945,2.0,0.8418217502899387,0.04171192154650718,0.005898956516371298,50,0.5,1000.0,0.01,0.3
120,5.454545454545455,2.0,0.8444769575186565,0.04164552701161354,0.005889566911199894,50,0.5,1000.0,0.01,0.3
120,5.515151515151516,2.0,0.8467991710329474,0.041312210987485436,0.00584242890701207,50,0.5,1000.0,0.01,0.3
120,5.575757575757576,2.0,0.8497817895548334,0.04105658524713669,0.005806277968122784,50,0.5,1000.0,0.01,0.3
120,5.636363636363637,2.0,0.8526947920597745,0.0409543221536813,0.005791815782753299,50,0.5,1000.0,0.01,0.3
120,5.696969696969697,2.0,0.8546405848554041,0.041112207388842,0.005814144126839572,50,0.5,1000.0,0.01,0.3
120,5.757575757575758,2.0,0.857052771860564,0.03962309090250935,0.005603551253747072,50,0.5,1000.0,0.01,0.3
120,5.818181818181818,2.0,0.8602811895958304,0.03879721080941379,0.0054867541708921025,50,0.5,1000.0,0.01,0.3
120,5.878787878787879,2.0,0.8630056262081763,0.03810558984309957,0.005388944195833787,50,0.5,1000.0,0.01,0.3
120,5.9393939393939394,2.0,0.864764364218935,0.03898830521377223,0.005513779000725834,50,0.5,1000.0,0.01,0.3
120,6.0,2.0,0.866494522393371,0.03928302004178875,0.005555457971407175,50,0.5,1000.0,0.01,0.3
200,0.0,2.0,0.30842421134993275,0.030328170575329383,0.004289051014959544,50,0.5,1000.0,0.01,0.3
200,0.06060606060606061,2.0,0.3084235913175447,0.030411678426281317,0.00430086080849763,50,0.5,1000.0,0.01,0.3
200,0.12121212121212122,2.0,0.3083574483767804,0.030440755766844574,0.00430497296543586,50,0.5,1000.0,0.01,0.3
200,0.18181818181818182,2.0,0.30838540911847145,0.030514869398744093,0.0043154542157747625,50,0.5,1000.0,0.01,0.3
200,0.24242424242424243,2.0,0.30839244671415095,0.030473061884181467,0.004309541740364405,50,0.5,1000.0,0.01,0.3
200,0.30303030303030304,2.0,0.3086400412014907,0.03075523380372163,0.00434944687591786,50,0.5,1000.0,0.01,0.3
200,0.36363636363636365,2.0,0.30896907925265993,0.030980397344687806,0.004381289809256492,50,0.5,1000.0,0.01,0.3
200,0.42424242424242425,2.0,0.30960397828394043,0.03128131039208166,0.004423845340528432,50,0.5,1000.0,0.01,0.3
200,0.48484848484848486,2.0,0.3104497545782475,0.03166341095196929,0.004477882519926776,50,0.5,1000.0,0.01,0.3
200,0.5454545454545454,2.0,0.3115407714416992,0.03209007246976344,0.004538221570427494,50,0.5,1000.0,0.01,0.3
200,0.6060606060606061,2.0,0.3131757304474687,0.03282073603401435,0.004641553002637044,50,0.5,1000.0,0.01,0.3
200,0.6666666666666667,2.0,0.3149351258087721,0.03350639268273817,0.004738519495812695,50,0.5,1000.0,0.01,0.3
200,0.7272727272727273,2.0,0.31740510958919954,0.03430348211476852,0.004851244964332853,50,0.5,1000.0,0.01,0.3
200,0.7878787878787878,2.0,0.32007886606765795,0.03512846555119116,0.00496791524078506,50,0.5,1000.0,0.01,0.3
200,0.8484848484848485,2.0,0.3239644013649973,0.03597718476352891,0.0050879422628585256,50,0.5,1000.0,0.01,0.3
200,0.9090909090909092,2.0,0.3278496130062857,0.03660670816699442,0.005176970316359745,50,0.5,1000.0,0.01,0.3
200,0.9696969696969697,2.0,0.3325971713199103,0.03695221516869612,0.005225832385129886,50,0.5,1000.0,0.01,0.3
200,1.0303030303030303,2.0,0.33826738461064465,0.037814294819679344,0.0053477488585565195,50,0.5,1000.0,0.01,0.3
200,1.0909090909090908,2.0,0.34464550827916285,0.03844888672829392,0.005437493706930016,50,0.5,1000.0,0.01,0.3
200,1.1515151515151516,2.0,0.35151371924193114,0.038742305517436446,0.005478989390036061,50,0.5,1000.0,0.01,0.3
200,1.2121212121212122,2.0,0.36043887570819616,0.03815448761124043,0.005395859384521244,50,0.5,1000.0,0.01,0.3
200,1.2727272727272727,2.0,0.3692677579033785,0.038104400164379826,0.005388775949855754,50,0.5,1000.0,0.01,0.3
200,1.3333333333333335,2.0,0.37829113942997084,0.038858188907090904,0.005495377776166371,50,0.5,1000.0,0.01,0.3
200,1.393939393939394,2.0,0.38814018987272797,0.040952041807748,0.0057914932931387225,50,0.5,1000.0,0.01,0.3
200,1.4545454545454546,2.0,0.39792496099846403,0.043260399484022466,0.006117944366398261,50,0.5,1000.0,0.01,0.3
200,1.5151515151515151,2.0,0.4078751974881781,0.0446048829382582,0.006308083039934901,50,0.5,1000.0,0.01,0.3
200,1.5757575757575757,2.0,0.41697197895309235,0.04529366949703647,0.006405492169235354,50,0.5,1000.0,0.01,0.3
200,1.6363636363636365,2.0,0.42701224677423477,0.04494815902311414,0.006356629609419062,50,0.5,1000.0,0.01,0.3
200,1.696969696969697,2.0,0.4372238276103106,0.04582888293621784,0.006481182779680818,50,0.5,1000.0,0.01,0.3
200,1.7575757575757576,2.0,0.4476347736684725,0.04612850025505135,0.006523555067262439,50,0.5,1000.0,0.01,0.3
200,1.8181818181818183,2.0,0.4575295358501473,0.0469973766641621,0.0066464327474414844,50,0.5,1000.0,0.01,0.3
200,1.878787878787879,2.0,0.4671349544642662,0.04895093580741015,0.00692270773096942,50,0.5,1000.0,0.01,0.3
200,1.9393939393939394,2.0,0.47784959073636807,0.049836351586227894,0.007047924431243739,50,0.5,1000.0,0.01,0.3
200,2.0,2.0,0.4883795949394773,0.04942013501520093,0.0069890625192806635,50,0.5,1000.0,0.01,0.3
200,2.0606060606060606,2.0,0.49951048660485114,0.05074732612449505,0.007176755685943137,50,0.5,1000.0,0.01,0.3
200,2.121212121212121,2.0,0.5100319812422233,0.051342069504672565,0.0072608651013810034,50,0.5,1000.0,0.01,0.3
200,2.1818181818181817,2.0,0.5207851656598117,0.05189999888969671,0.007339768231695766,50,0.5,1000.0,0.01,0.3
200,2.2424242424242427,2.0,0.5299619854169356,0.05170486506638201,0.007312172141754829,50,0.5,1000.0,0.01,0.3
200,2.303030303030303,2.0,0.5405857943940653,0.052503591651162924,0.007425129138637341,50,0.5,1000.0,0.01,0.3
200,2.3636363636363638,2.0,0.5501614140364718,0.05353858581855283,0.007571499417487326,50,0.5,1000.0,0.01,0.3
200,2.4242424242424243,2.0,0.5601000449116444,0.05232405513017556,0.007399738840345179,50,0.5,1000.0,0.01,0.3
200,2.484848484848485,2.0,0.5695284318270519,0.05203243084065414,0.007358496937809319,50,0.5,1000.0,0.01,0.3
200,2.5454545454545454,2.0,0.5792873572983969,0.0510154880264565,0.007214679505809702,50,0.5,1000.0,0.01,0.3
200,2.606060606060606,2.0,0.5888767084423382,0.04927904617282997,0.006969109543842611,50,0.5,1000.0,0.01,0.3
200,2.666666666666667,2.0,0.5982071724274349,0.049250402930374755,0.00696505877764756,50,0.5,1000.0,0.01,0.3
200,2.7272727272727275,2.0,0.6076939539224776,0.04943012587967172,0.0069904754408841065,50,0.5,1000.0,0.01,0.3
200,2.787878787878788,2.0,0.6152519271852612,0.047834361932729136,0.006764800339272884,50,0.5,1000.0,0.01,0.3
200,2.8484848484848486,2.0,0.6240759611649355,0.04752263527821886,0.006720715533016721,50,0.5,1000.0,0.01,0.3
200,2.909090909090909,2.0,0.6331060750349629,0.04628730067250527,0.006546012837669824,50,0.5,1000.0,0.01,0.3
200,2.9696969696969697,2.0,0.6413993132143717,0.04554778042709567,0.00644142888159905,50,0.5,1000.0,0.01,0.3
200,3.0303030303030303,2.0,0.6512041861331902,0.04474095593804162,0.0063273266681115525,50,0.5,1000.0,0.01,0.3
200,3.090909090909091,2.0,0.6591236399207544,0.04316877663111554,0.006104986938277833,50,0.5,1000.0,0.01,0.3
200,3.1515151515151514,2.0,0.666371800875732,0.04368848537361425,0.006178484853490387,50,0.5,1000.0,0.01,0.3
200,3.2121212121212124,2.0,0.6734855855542257,0.04291702933376597,0.006069384494057578,50,0.5,1000.0,0.01,0.3
200,3.272727272727273,2.0,0.680362652082528,0.04266199002297332,0.006033316488831454,50,0.5,1000.0,0.01,0.3
200,3.3333333333333335,2.0,0.6884932420666027,0.04279958134609157,0.006052774840353322,50,0.5,1000.0,0.01,0.3
200,3.393939393939394,2.0,0.6962929453475105,0.042255585634033734,0.005975842228966822,50,0.5,1000.0,0.01,0.3
200,3.4545454545454546,2.0,0.7030797973508612,0.04107031484294273,0.005808219626182264,50,0.5,1000.0,0.01,0.3
200,3.515151515151515,2.0,0.7094701146933946,0.03962292126407272,0.0056035272632492935,50,0.5,1000.0,0.01,0.3
200,3.5757575757575757,2.0,0.7162227150380537,0.03963005740790923,0.005604536466388957,50,0.5,1000.0,0.01,0.3
