sigma_A_over_omega,K_over_omega,D
0.8484848485,4.787878788,0.9793063754
0.9090909091,4.787878788,0.9758474507
0.9696969697,4.787878788,0.9719071688
1.03030303,4.787878788,0.9675991059
1.090909091,4.787878788,0.9627504645
1.151515152,4.787878788,0.9575616709
1.212121212,4.787878788,0.9518260616
1.272727273,4.787878788,0.9458495746
1.333333333,4.787878788,0.9390369503
1.393939394,4.787878788,0.9316847605
1.454545455,4.787878788,0.9239619072
1.515151515,4.787878788,0.9155301789
1.575757576,4.787878788,0.9057882212
1.636363636,4.787878788,0.89638386
1.696969697,4.787878788,0.8856328667
1.757575758,4.787878788,0.8736991075
1.818181818,4.787878788,0.8609924436
1.878787879,4.787878788,0.8472896213
1.939393939,4.787878788,0.8342715822
2,4.787878788,0.8197290805
2.060606061,4.787878788,0.805234692
2.121212121,4.787878788,0.7895956681
2.181818182,4.787878788,0.773523338
2.242424242,4.787878788,0.7563568801
2.303030303,4.787878788,0.7374153785
2.363636364,4.787878788,0.7185412515
2.424242424,4.787878788,0.6987846769
2.484848485,4.787878788,0.6775841795
2.545454545,4.787878788,0.6574112767
2.606060606,4.787878788,0.6358056188
2.666666667,4.787878788,0.6123650558
2.727272727,4.787878788,0.5882792311
2.787878788,4.787878788,0.5638306444
2.848484848,4.787878788,0.5347623378
2.909090909,4.787878788,0.5020984484
2.96969697,4.787878788,0.4736403099
3.03030303,4.787878788,0.4460526609
3.090909091,4.787878788,0.4171693866
3.151515152,4.787878788,0.3841748489
3.212121212,4.787878788,0.356237426
3.272727273,4.787878788,0.3204558474
3.333333333,4.787878788,0.2841018863
3.393939394,4.787878788,0.26139786
3.454545455,4.787878788,0.2352545884
3.515151515,4.787878788,0.2109534117
3.575757576,4.787878788,0.1850789041
3.636363636,4.787878788,0.1617606008
3.696969697,4.787878788,0.1409165006
3.757575758,4.787878788,0.1241805492
3.818181818,4.787878788,0.1138087696
3.878787879,4.787878788,0.1020941733
3.939393939,4.787878788,0.08859610389
4,4.787878788,0.07436983271
4.060606061,4.787878788,0.06225309829
4.121212121,4.787878788,0.05296847655
4.181818182,4.787878788,0.04489501667
4.242424242,4.787878788,0.03790515996
4.303030303,4.787878788,0.0290143412
4.363636364,4.787878788,0.019984137
4.424242424,4.787878788,0.01727802151
4.484848485,4.787878788,0.01527194496
4.545454545,4.787878788,0.01346712626
4.606060606,4.787878788,0.009251433765
4.666666667,4.787878788,0.007992420938
4.727272727,4.787878788,0.007267538731
4.787878788,4.787878788,0.006464083176
4.848484848,4.787878788,0.005289670693
4.909090909,4.787878788,0.003839740507
4.96969697,4.787878788,0.001884056274
5.03030303,4.787878788,0.001435968886
5.090909091,4.787878788,0.001526316508
5.151515152,4.787878788,0.0009381953258
5.212121212,4.787878788,0
5.272727273,4.787878788,0
5.333333333,4.787878788,0
5.393939394,4.787878788,0
5.454545455,4.787878788,0
5.515151515,4.787878788,0
5.575757576,4.787878788,0
5.636363636,4.787878788,0
5.696969697,4.787878788,0
5.757575758,4.787878788,0
5.818181818,4.787878788,0
5.878787879,4.787878788,0
5.939393939,4.787878788,0
6,4.787878788,0
0,4.848484848,1
0.06060606061,4.848484848,0.9999143024
0.1212121212,4.848484848,0.9996428974
0.1818181818,4.848484848,0.9991910129
0.2424242424,4.848484848,0.9985485662
0.303030303,4.848484848,0.9977672558
0.3636363636,4.848484848,0.9967358446
0.4242424242,4.848484848,0.9955004249
0.4848484848,4.848484848,0.9939128045
0.5454545455,4.848484848,0.9921777031
0.6060606061,4.848484848,0.9903036629
0.6666666667,4.848484848,0.9880687443
0.7272727273,4.848484848,0.9858496339
0.7878787879,4.848484848,0.9827954612
0.8484848485,4.848484848,0.9797350808
0.9090909091,4.848484848,0.9763442635
0.9696969697,4.848484848,0.9725123303
1.03030303,4.848484848,0.9682501939
1.090909091,4.848484848,0.9635309602
1.151515152,4.848484848,0.9583660711
1.212121212,4.848484848,0.9527629377
1.272727273,4.848484848,0.9470342821
1.333333333,4.848484848,0.940446677
1.393939394,4.848484848,0.9329513307
1.454545455,4.848484848,0.925270047
1.515151515,4.848484848,0.917203917
1.575757576,4.848484848,0.9077218164
1.636363636,4.848484848,0.8983113407
1.696969697,4.848484848,0.8876374187
1.757575758,4.848484848,0.8768536952
1.818181818,4.848484848,0.8643884558
1.878787879,4.848484848,0.8517696326
1.939393939,4.848484848,0.8376629265
2,4.848484848,0.8234694401
2.060606061,4.848484848,0.8092708999
2.121212121,4.848484848,0.7933097519
2.181818182,4.848484848,0.7773096639
2.242424242,4.848484848,0.7608791002
2.303030303,4.848484848,0.7429880363
2.363636364,4.848484848,0.7234076941
2.424242424,4.848484848,0.7043339227
2.484848485,4.848484848,0.6849405935
2.545454545,4.848484848,0.6623412308
2.606060606,4.848484848,0.6410230896
2.666666667,4.848484848,0.6187894328
2.727272727,4.848484848,0.5947500689
2.787878788,4.848484848,0.5680524103
2.848484848,4.848484848,0.541791449
2.909090909,4.848484848,0.5092349264
2.96969697,4.848484848,0.4798227674
3.03030303,4.848484848,0.4527215237
3.090909091,4.848484848,0.4241254338
3.151515152,4.848484848,0.3900140062
3.212121212,4.848484848,0.36201852
3.272727273,4.848484848,0.3284244611
3.333333333,4.848484848,0.2916411619
3.393939394,4.848484848,0.263591904
3.454545455,4.848484848,0.2385788189
3.515151515,4.848484848,0.2134493519
3.575757576,4.848484848,0.1870874633
3.636363636,4.848484848,0.1619231751
3.696969697,4.848484848,0.1401716966
3.757575758,4.848484848,0.122918609
3.818181818,4.848484848,0.1128111422
3.878787879,4.848484848,0.1000865962
3.939393939,4.848484848,0.0904158174
4,4.848484848,0.07348780285
4.060606061,4.848484848,0.06158533498
4.121212121,4.848484848,0.05190457856
4.181818182,4.848484848,0.04430730353
4.242424242,4.848484848,0.03695032575
4.303030303,4.848484848,0.02718592731
4.363636364,4.848484848,0.01867567966
4.424242424,4.848484848,0.01736456944
4.484848485,4.848484848,0.01572918346
4.545454545,4.848484848,0.01254774936
4.606060606,4.848484848,0.008561755309
4.666666667,4.848484848,0.007780455692
4.727272727,4.848484848,0.007007776406
4.787878788,4.848484848,0.006392509308
4.848484848,4.848484848,0.005123482558
4.909090909,4.848484848,0.003544794423
4.96969697,4.848484848,0.001441176695
5.03030303,4.848484848,0.001218233623
5.090909091,4.848484848,0.0007652961864
5.151515152,4.848484848,3.006861235e-10
5.212121212,4.848484848,0
5.272727273,4.848484848,0
5.333333333,4.848484848,0
5.393939394,4.848484848,0
5.454545455,4.848484848,0
5.515151515,4.848484848,0
5.575757576,4.848484848,0
5.636363636,4.848484848,0
5.696969697,4.848484848,7.15785653e-16
5.757575758,4.848484848,0
5.818181818,4.848484848,0
5.878787879,4.848484848,0
5.939393939,4.848484848,0
6,4.848484848,0
0,4.909090909,1
0.06060606061,4.909090909,0.9999160283
0.1212121212,4.909090909,0.9996498034
0.1818181818,4.909090909,0.9992066576
0.2424242424,4.909090909,0.9985769847
0.303030303,4.909090909,0.9978113313
0.3636363636,4.909090909,0.9968002599
0.4242424242,4.909090909,0.9955906989
0.4848484848,4.909090909,0.994029623
0.5454545455,4.909090909,0.9923365765
0.6060606061,4.909090909,0.9904890044
0.6666666667,4.909090909,0.9882960847
0.7272727273,4.909090909,0.9861439977
0.7878787879,4.909090909,0.9831409831
0.8484848485,4.909090909,0.9801450067
0.9090909091,4.909090909,0.9768209965
0.9696969697,4.909090909,0.9730698821
1.03030303,4.909090909,0.968880097
1.090909091,4.909090909,0.9642443444
1.151515152,4.909090909,0.9591681212
1.212121212,4.909090909,0.9536838986
1.272727273,4.909090909,0.948087
1.333333333,4.909090909,0.941516616
1.393939394,4.909090909,0.9343087553
1.454545455,4.909090909,0.926477867
1.515151515,4.909090909,0.9186252636
1.575757576,4.909090909,0.9099245818
1.636363636,4.909090909,0.9004213454
1.696969697,4.909090909,0.8897827444
1.757575758,4.909090909,0.8793640513
1.818181818,4.909090909,0.8678406898
1.878787879,4.909090909,0.8542270699
1.939393939,4.909090909,0.8412545777
2,4.909090909,0.8267421941
2.060606061,4.909090909,0.8124037768
2.121212121,4.909090909,0.797407998
2.181818182,4.909090909,0.7818761521
2.242424242,4.909090909,0.7654393661
2.303030303,4.909090909,0.7478186146
2.363636364,4.909090909,0.7286012279
2.424242424,4.909090909,0.7090664261
2.484848485,4.909090909,0.6881663859
2.545454545,4.909090909,0.6674944819
2.606060606,4.909090909,0.6457486432
2.666666667,4.909090909,0.6237132525
2.727272727,4.909090909,0.6007057242
2.787878788,4.909090909,0.576496555
2.848484848,4.909090909,0.5467628835
2.909090909,4.909090909,0.5157654094
2.96969697,4.909090909,0.4864696603
3.03030303,4.909090909,0.4587259268
3.090909091,4.909090909,0.4284103326
3.151515152,4.909090909,0.3950925306
3.212121212,4.909090909,0.3682367771
3.272727273,4.909090909,0.3324831647
3.333333333,4.909090909,0.2974113245
3.393939394,4.909090909,0.2676114109
3.454545455,4.909090909,0.244531333
3.515151515,4.909090909,0.2171936749
3.575757576,4.909090909,0.1892759362
3.636363636,4.909090909,0.1640712517
3.696969697,4.909090909,0.1416228586
3.757575758,4.909090909,0.1229913931
3.818181818,4.909090909,0.1121448948
3.878787879,4.909090909,0.1017608928
3.939393939,4.909090909,0.0901400916
4,4.909090909,0.07523107609
4.060606061,4.909090909,0.06099666784
4.121212121,4.909090909,0.05091012387
4.181818182,4.909090909,0.04388370309
4.242424242,4.909090909,0.03445723765
4.303030303,4.909090909,0.02455413197
4.363636364,4.909090909,0.01846406172
4.424242424,4.909090909,0.01702580888
4.484848485,4.909090909,0.01496874267
4.545454545,4.909090909,0.01176404508
4.606060606,4.909090909,0.008383003283
4.666666667,4.909090909,0.007705560682
4.727272727,4.909090909,0.006836725945
4.787878788,4.909090909,0.00611896922
4.848484848,4.909090909,0.004922414609
4.909090909,4.909090909,0.00326431434
4.96969697,4.909090909,0.0008295584382
5.03030303,4.909090909,0
5.090909091,4.909090909,0
5.151515152,4.909090909,0
5.212121212,4.909090909,0
5.272727273,4.909090909,0
5.333333333,4.909090909,0
5.393939394,4.909090909,0
5.454545455,4.909090909,0
5.515151515,4.909090909,0
5.575757576,4.909090909,0
5.636363636,4.909090909,0
5.696969697,4.909090909,0
5.757575758,4.909090909,0
5.818181818,4.909090909,0
5.878787879,4.909090909,0
5.939393939,4.909090909,0
6,4.909090909,0
0,4.96969697,1
0.06060606061,4.96969697,0.9999176704
0.1212121212,4.96969697,0.9996565376
0.1818181818,4.96969697,0.9992217615
0.2424242424,4.96969697,0.9986040113
0.303030303,4.96969697,0.9978538535
0.3636363636,4.96969697,0.9968619942
0.4242424242,4.96969697,0.9956781438
0.4848484848,4.96969697,0.994142885
0.5454545455,4.96969697,0.99249055
0.6060606061,4.96969697,0.9906677656
0.6666666667,4.96969697,0.9885207215
0.7272727273,4.96969697,0.9864250797
0.7878787879,4.96969697,0.9834811336
0.8484848485,4.96969697,0.9805397453
0.9090909091,4.96969697,0.9772775971
0.9696969697,4.96969697,0.9735833186
1.03030303,4.96969697,0.9694776906
1.090909091,4.96969697,0.9649293769
1.151515152,4.96969697,0.9599979773
1.212121212,4.96969697,0.9546603798
1.272727273,4.96969697,0.9489695137
1.333333333,4.96969697,0.9425430577
1.393939394,4.96969697,0.9355989484
1.454545455,4.96969697,0.9278106304
1.515151515,4.96969697,0.9200496031
1.575757576,4.96969697,0.9116221164
1.636363636,4.96969697,0.9026355253
1.696969697,4.96969697,0.8922385655
1.757575758,4.96969697,0.8813342588
1.818181818,4.96969697,0.8704130995
1.878787879,4.96969697,0.8574953455
1.939393939,4.96969697,0.8439761528
2,4.96969697,0.8304308286
2.060606061,4.96969697,0.8156971024
2.121212121,4.96969697,0.8016842458
2.181818182,4.96969697,0.7856599127
2.242424242,4.96969697,0.7693650448
2.303030303,4.96969697,0.7520534118
2.363636364,4.96969697,0.733161058
2.424242424,4.96969697,0.7142089187
2.484848485,4.96969697,0.6947718871
2.545454545,4.96969697,0.6733438513
2.606060606,4.96969697,0.6522122544
2.666666667,4.96969697,0.6294544069
2.727272727,4.96969697,0.6074155563
2.787878788,4.96969697,0.5811371599
2.848484848,4.96969697,0.5530855292
2.909090909,4.96969697,0.5215871133
2.96969697,4.96969697,0.4930294295
3.03030303,4.96969697,0.464374155
3.090909091,4.96969697,0.4345907536
3.151515152,4.96969697,0.4039918664
3.212121212,4.96969697,0.3721435049
3.272727273,4.96969697,0.3393427343
3.333333333,4.96969697,0.3012354774
3.393939394,4.96969697,0.2704922359
3.454545455,4.96969697,0.2465914827
3.515151515,4.96969697,0.2200199221
3.575757576,4.96969697,0.1914141281
3.636363636,4.96969697,0.1653088663
3.696969697,4.96969697,0.1429950402
3.757575758,4.96969697,0.1229234088
3.818181818,4.96969697,0.1110851802
3.878787879,4.96969697,0.101172897
3.939393939,4.96969697,0.08930134146
4,4.96969697,0.07503936396
4.060606061,4.96969697,0.06183513159
4.121212121,4.96969697,0.05185214906
4.181818182,4.96969697,0.04247877921
4.242424242,4.96969697,0.03208044795
4.303030303,4.96969697,0.02497234908
4.363636364,4.96969697,0.01866877126
4.424242424,4.96969697,0.01673221229
4.484848485,4.96969697,0.01482313467
4.545454545,4.96969697,0.01153290588
4.606060606,4.96969697,0.008603068127
4.666666667,4.96969697,0.007488477484
4.727272727,4.96969697,0.006702218207
4.787878788,4.96969697,0.006006839865
4.848484848,4.96969697,0.004676551658
4.909090909,4.96969697,0.001874878896
4.96969697,4.96969697,0
5.03030303,4.96969697,0
5.090909091,4.96969697,0
5.151515152,4.96969697,0
5.212121212,4.96969697,0
5.272727273,4.96969697,0
5.333333333,4.96969697,0
5.393939394,4.96969697,0
5.454545455,4.96969697,0
5.515151515,4.96969697,0
5.575757576,4.96969697,0
5.636363636,4.96969697,0
5.696969697,4.96969697,0
5.757575758,4.96969697,0
5.818181818,4.96969697,0
5.878787879,4.96969697,0
5.939393939,4.96969697,0
6,4.96969697,0
0,5.03030303,1
0.06060606061,5.03030303,0.9999192804
0.1212121212,5.03030303,0.9996629791
0.1818181818,5.03030303,0.9992362342
0.2424242424,5.03030303,0.9986302723
0.303030303,5.03030303,0.9978948957
0.3636363636,5.03030303,0.9969225264
0.4242424242,5.03030303,0.9957622475
0.4848484848,5.03030303,0.9942526907
0.5454545455,5.03030303,0.9926397554
0.6060606061,5.03030303,0.9908443598
0.6666666667,5.03030303,0.9887379371
0.7272727273,5.03030303,0.9866924103
0.7878787879,5.03030303,0.9838099086
0.8484848485,5.03030303,0.9809226055
0.9090909091,5.03030303,0.9777153942
0.9696969697,5.03030303,0.9740649392
1.03030303,5.03030303,0.9700462018
1.090909091,5.03030303,0.9656009062
1.151515152,5.03030303,0.9608427361
1.212121212,5.03030303,0.9556627738
1.272727273,5.03030303,0.9498346933
1.333333333,5.03030303,0.9436058778
1.393939394,5.03030303,0.9369324112
1.454545455,5.03030303,0.9295868289
1.515151515,5.03030303,0.9214551393
1.575757576,5.03030303,0.9134178169
1.636363636,5.03030303,0.9045862564
1.696969697,5.03030303,0.8946605356
1.757575758,5.03030303,0.8838290895
1.818181818,5.03030303,0.8727824978
1.878787879,5.03030303,0.8607740864
1.939393939,5.03030303,0.8474111001
2,5.03030303,0.8335106854
2.060606061,5.03030303,0.8192809953
2.121212121,5.03030303,0.8050885079
2.181818182,5.03030303,0.7887145015
2.242424242,5.03030303,0.7735117511
2.303030303,5.03030303,0.7564705661
2.363636364,5.03030303,0.7385002457
2.424242424,5.03030303,0.718580953
2.484848485,5.03030303,0.6990184796
2.545454545,5.03030303,0.6784602335
2.606060606,5.03030303,0.65738592
2.666666667,5.03030303,0.6352786047
2.727272727,5.03030303,0.6110823109
2.787878788,5.03030303,0.5867204778
2.848484848,5.03030303,0.5606422256
2.909090909,5.03030303,0.5279597492
2.96969697,5.03030303,0.4976484937
3.03030303,5.03030303,0.4710022938
3.090909091,5.03030303,0.4406057702
3.151515152,5.03030303,0.4111503566
3.212121212,5.03030303,0.3767267901
3.272727273,5.03030303,0.3458044177
3.333333333,5.03030303,0.3076655714
3.393939394,5.03030303,0.2759991027
3.454545455,5.03030303,0.249438937
3.515151515,5.03030303,0.2227130138
3.575757576,5.03030303,0.1948489049
3.636363636,5.03030303,0.1678686645
3.696969697,5.03030303,0.1424640609
3.757575758,5.03030303,0.1229342524
3.818181818,5.03030303,0.1111665394
3.878787879,5.03030303,0.1006559779
3.939393939,5.03030303,0.09041710233
4,5.03030303,0.07536356824
4.060606061,5.03030303,0.06161967925
4.121212121,5.03030303,0.05205140246
4.181818182,5.03030303,0.04030523449
4.242424242,5.03030303,0.0322954398
4.303030303,5.03030303,0.02467966541
4.363636364,5.03030303,0.01892562921
4.424242424,5.03030303,0.01676776816
4.484848485,5.03030303,0.01467388077
4.545454545,5.03030303,0.01068820371
4.606060606,5.03030303,0.008182261061
4.666666667,5.03030303,0.007441586744
4.727272727,5.03030303,0.006499206905
4.787878788,5.03030303,0.005593622108
4.848484848,5.03030303,0.003093655805
4.909090909,5.03030303,0.001870018276
4.96969697,5.03030303,0
5.03030303,5.03030303,0
5.090909091,5.03030303,0
5.151515152,5.03030303,0
5.212121212,5.03030303,0
5.272727273,5.03030303,0
5.333333333,5.03030303,0
5.393939394,5.03030303,0
5.454545455,5.03030303,0
5.515151515,5.03030303,0
5.575757576,5.03030303,0
5.636363636,5.03030303,0
5.696969697,5.03030303,0
5.757575758,5.03030303,0
5.818181818,5.03030303,0
5.878787879,5.03030303,9.530497206e-15
5.939393939,5.03030303,0
6,5.03030303,0
0,5.090909091,1
0.06060606061,5.090909091,0.999920836
0.1212121212,5.090909091,0.9996692024
0.1818181818,5.090909091,0.9992503347
0.2424242424,5.090909091,0.9986555351
0.303030303,5.090909091,0.9979347008
0.3636363636,5.090909091,0.9969800342
0.4242424242,5.090909091,0.9958442205
0.4848484848,5.090909091,0.994359866
0.5454545455,5.090909091,0.9927852288
0.6060606061,5.090909091,0.9910134532
0.6666666667,5.090909091,0.98894958
0.7272727273,5.090909091,0.9869468036
0.7878787879,5.090909091,0.9841295819
0.8484848485,5.090909091,0.9812869225
0.9090909091,5.090909091,0.978127211
0.9696969697,5.090909091,0.9745254715
1.03030303,5.090909091,0.9705980436
1.090909091,5.090909091,0.9662748484
1.151515152,5.090909091,0.9616838172
1.212121212,5.090909091,0.956628986
1.272727273,5.090909091,0.9507754303
1.333333333,5.090909091,0.9446856351
1.393939394,5.090909091,0.9382869171
1.454545455,5.090909091,0.931282232
1.515151515,5.090909091,0.9230551979
1.575757576,5.090909091,0.9152067158
1.636363636,5.090909091,0.9062966373
1.696969697,5.090909091,0.8969218401
1.757575758,5.090909091,0.8867451322
1.818181818,5.090909091,0.8751305665
1.878787879,5.090909091,0.864018453
1.939393939,5.090909091,0.849959156
2,5.090909091,0.8368699024
2.060606061,5.090909091,0.8226949019
2.121212121,5.090909091,0.8080346563
2.181818182,5.090909091,0.7935022768
2.242424242,5.090909091,0.7772479326
2.303030303,5.090909091,0.7612074063
2.363636364,5.090909091,0.7433702835
2.424242424,5.090909091,0.7243578809
2.484848485,5.090909091,0.7051378139
2.545454545,5.090909091,0.6850890011
2.606060606,5.090909091,0.6619344131
2.666666667,5.090909091,0.641549071
2.727272727,5.090909091,0.6178401954
2.787878788,5.090909091,0.5931678372
2.848484848,5.090909091,0.5664160415
2.909090909,5.090909091,0.5343743011
2.96969697,5.090909091,0.5043098322
3.03030303,5.090909091,0.4782903293
3.090909091,5.090909091,0.445989432
3.151515152,5.090909091,0.4168130279
3.212121212,5.090909091,0.3824810592
3.272727273,5.090909091,0.3497367083
3.333333333,5.090909091,0.3115174148
3.393939394,5.090909091,0.2802181116
3.454545455,5.090909091,0.2542784076
3.515151515,5.090909091,0.224888278
3.575757576,5.090909091,0.1982954815
3.636363636,5.090909091,0.1694882883
3.696969697,5.090909091,0.1433777959
3.757575758,5.090909091,0.1227646897
3.818181818,5.090909091,0.1116220024
3.878787879,5.090909091,0.1013410042
3.939393939,5.090909091,0.09107622201
4,5.090909091,0.07657473368
4.060606061,5.090909091,0.06162248207
4.121212121,5.090909091,0.0505766291
4.181818182,5.090909091,0.03894084143
4.242424242,5.090909091,0.0324824892
4.303030303,5.090909091,0.02408882927
4.363636364,5.090909091,0.0191700517
4.424242424,5.090909091,0.01667202227
4.484848485,5.090909091,0.01435402086
4.545454545,5.090909091,0.01078950204
4.606060606,5.090909091,0.008261597787
4.666666667,5.090909091,0.007396622785
4.727272727,5.090909091,0.006018647704
4.787878788,5.090909091,0.004023001393
4.848484848,5.090909091,0.003122843786
4.909090909,5.090909091,0.001863798091
4.96969697,5.090909091,1.716173872e-13
5.03030303,5.090909091,0
5.090909091,5.090909091,0
5.151515152,5.090909091,0
5.212121212,5.090909091,0
5.272727273,5.090909091,0
5.333333333,5.090909091,0
5.393939394,5.090909091,0
5.454545455,5.090909091,0
5.515151515,5.090909091,9.010523513e-15
5.575757576,5.090909091,0
5.636363636,5.090909091,0
5.696969697,5.090909091,0
5.757575758,5.090909091,0
5.818181818,5.090909091,0
5.878787879,5.090909091,0
5.939393939,5.090909091,0
6,5.090909091,0
0,5.151515152,1
0.06060606061,5.151515152,0.9999223396
0.1212121212,5.151515152,0.9996752184
0.1818181818,5.151515152,0.999263963
0.2424242424,5.151515152,0.998680344
0.303030303,5.151515152,0.9979729802
0.3636363636,5.151515152,0.9970356651
0.4242424242,5.151515152,0.9959223675
0.4848484848,5.151515152,0.9944635807
0.5454545455,5.151515152,0.9929242977
0.6060606061,5.151515152,0.9911794498
0.6666666667,5.151515152,0.9891585553
0.7272727273,5.151515152,0.9871900999
0.7878787879,5.151515152,0.984442572
0.8484848485,5.151515152,0.9816389046
0.9090909091,5.151515152,0.9785235675
0.9696969697,5.151515152,0.9749730365
1.03030303,5.151515152,0.9711389678
1.090909091,5.151515152,0.9669439234
1.151515152,5.151515152,0.9624753292
1.212121212,5.151515152,0.9575103537
1.272727273,5.151515152,0.9517840792
1.333333333,5.151515152,0.9458273792
1.393939394,5.151515152,0.9395521249
1.454545455,5.151515152,0.9327647808
1.515151515,5.151515152,0.9248432183
1.575757576,5.151515152,0.9170332131
1.636363636,5.151515152,0.9078581265
1.696969697,5.151515152,0.8989262822
1.757575758,5.151515152,0.8889982613
1.818181818,5.151515152,0.8776992152
1.878787879,5.151515152,0.8661579027
1.939393939,5.151515152,0.8532876487
2,5.151515152,0.8402983951
2.060606061,5.151515152,0.82671948
2.121212121,5.151515152,0.811455105
2.181818182,5.151515152,0.7970801334
2.242424242,5.151515152,0.7807325067
2.303030303,5.151515152,0.7651221285
2.363636364,5.151515152,0.7476775489
2.424242424,5.151515152,0.7296287932
2.484848485,5.151515152,0.7089784321
2.545454545,5.151515152,0.6893387702
2.606060606,5.151515152,0.6686036485
2.666666667,5.151515152,0.645960574
2.727272727,5.151515152,0.6232369983
2.787878788,5.151515152,0.599760862
2.848484848,5.151515152,0.5725340013
2.909090909,5.151515152,0.5397181081
2.96969697,5.151515152,0.5092058987
3.03030303,5.151515152,0.4839599118
3.090909091,5.151515152,0.4520700651
3.151515152,5.151515152,0.4225694964
3.212121212,5.151515152,0.3880742441
3.272727273,5.151515152,0.3559075601
3.333333333,5.151515152,0.3205924192
3.393939394,5.151515152,0.2850198697
3.454545455,5.151515152,0.2596966504
3.515151515,5.151515152,0.2286636564
3.575757576,5.151515152,0.2018822073
3.636363636,5.151515152,0.1714850354
3.696969697,5.151515152,0.1443094845
3.757575758,5.151515152,0.1221632355
3.818181818,5.151515152,0.1119842095
3.878787879,5.151515152,0.1032361631
3.939393939,5.151515152,0.09142613907
4,5.151515152,0.07737921766
4.060606061,5.151515152,0.06241271183
4.121212121,5.151515152,0.05130303169
4.181818182,5.151515152,0.03917391074
4.242424242,5.151515152,0.0325620222
4.303030303,5.151515152,0.02385700449
4.363636364,5.151515152,0.01905700129
4.424242424,5.151515152,0.01692151676
4.484848485,5.151515152,0.01357308797
4.545454545,5.151515152,0.01062735848
4.606060606,5.151515152,0.008113859916
4.666666667,5.151515152,0.006864299213
4.727272727,5.151515152,0.005378616796
4.787878788,5.151515152,0.00400488277
4.848484848,5.151515152,0.003125220432
4.909090909,5.151515152,0.002234059013
4.96969697,5.151515152,0
5.03030303,5.151515152,0
5.090909091,5.151515152,0
5.151515152,5.151515152,0
5.212121212,5.151515152,0
5.272727273,5.151515152,0
5.333333333,5.151515152,0
5.393939394,5.151515152,0
5.454545455,5.151515152,0
5.515151515,5.151515152,0
5.575757576,5.151515152,0
5.636363636,5.151515152,0
5.696969697,5.151515152,0
5.757575758,5.151515152,0
5.818181818,5.151515152,0
5.878787879,5.151515152,0
5.939393939,5.151515152,0
6,5.151515152,0
0,5.212121212,1
0.06060606061,5.212121212,0.9999237935
0.1212121212,5.212121212,0.9996811506
0.1818181818,5.212121212,0.9992771366
0.2424242424,5.212121212,0.9987042786
0.303030303,5.212121212,0.9980099731
0.3636363636,5.212121212,0.9970892647
0.4242424242,5.212121212,0.9959978774
0.4848484848,5.212121212,0.994563788
0.5454545455,5.212121212,0.9930586817
0.6060606061,5.212121212,0.9913341909
0.6666666667,5.212121212,0.9893597312
0.7272727273,5.212121212,0.9874186833
0.7878787879,5.212121212,0.9847451868
0.8484848485,5.212121212,0.9819760627
0.9090909091,5.212121212,0.9789015832
0.9696969697,5.212121212,0.9754173142
1.03030303,5.212121212,0.9716770215
1.090909091,5.212121212,0.9675990432
1.151515152,5.212121212,0.963218266
1.212121212,5.212121212,0.9582878114
1.272727273,5.212121212,0.95275504
1.333333333,5.212121212,0.946975326
1.393939394,5.212121212,0.9406692111
1.454545455,5.212121212,0.9338193866
1.515151515,5.212121212,0.9266432339
1.575757576,5.212121212,0.9185338488
1.636363636,5.212121212,0.9096776604
1.696969697,5.212121212,0.9006381246
1.757575758,5.212121212,0.8907546525
1.818181818,5.212121212,0.8800525932
1.878787879,5.212121212,0.8687992809
1.939393939,5.212121212,0.8567998635
2,5.212121212,0.8431847802
2.060606061,5.212121212,0.8294087694
2.121212121,5.212121212,0.8147803544
2.181818182,5.212121212,0.8002262211
2.242424242,5.212121212,0.7852411956
2.303030303,5.212121212,0.7689466008
2.363636364,5.212121212,0.7522854305
2.424242424,5.212121212,0.7339386293
2.484848485,5.212121212,0.7144188434
2.545454545,5.212121212,0.6943433168
2.606060606,5.212121212,0.6735133921
2.666666667,5.212121212,0.6508912439
2.727272727,5.212121212,0.6284707102
2.787878788,5.212121212,0.6049779275
2.848484848,5.212121212,0.5790985625
2.909090909,5.212121212,0.5466608031
2.96969697,5.212121212,0.5151617714
3.03030303,5.212121212,0.4884971098
3.090909091,5.212121212,0.4609374468
3.151515152,5.212121212,0.4280751125
3.212121212,5.212121212,0.3929503147
3.272727273,5.212121212,0.3629020252
3.333333333,5.212121212,0.3266076736
3.393939394,5.212121212,0.2914516388
3.454545455,5.212121212,0.2620721989
3.515151515,5.212121212,0.2320634122
3.575757576,5.212121212,0.2030796769
3.636363636,5.212121212,0.170629721
3.696969697,5.212121212,0.1469424827
3.757575758,5.212121212,0.1239852697
3.818181818,5.212121212,0.1141428118
3.878787879,5.212121212,0.1038540414
3.939393939,5.212121212,0.09192161426
4,5.212121212,0.07725445605
4.060606061,5.212121212,0.06247352506
4.121212121,5.212121212,0.05123939974
4.181818182,5.212121212,0.03938366942
4.242424242,5.212121212,0.03230744455
4.303030303,5.212121212,0.02369144581
4.363636364,5.212121212,0.01968666868
4.424242424,5.212121212,0.01629597657
4.484848485,5.212121212,0.01281927739
4.545454545,5.212121212,0.01029494582
4.606060606,5.212121212,0.007747111399
4.666666667,5.212121212,0.006362089712
4.727272727,5.212121212,0.004782478183
4.787878788,5.212121212,0.003980042197
4.848484848,5.212121212,0.003233284798
4.909090909,5.212121212,0.002469438784
4.96969697,5.212121212,0
5.03030303,5.212121212,0
